Date,PST,Inflow
19981116,0000,688
19981117,0000,716
19981118,0000,679
19981119,0000,609
19981120,0000,748
19981121,0000,608
19981122,0000,688
19981123,0000,747
19981124,0000,627
19981125,0000,676
19981126,0000,666
19981127,0000,785
19981128,0000,786
19981129,0000,667
19981130,0000,498
19981201,0000,1285
19981202,0000,868
19981203,0000,907
19981204,0000,834
19981205,0000,826
19981206,0000,699
19981207,0000,591
19981208,0000,656
19981209,0000,648
19981210,0000,740
19981211,0000,736
19981212,0000,744
19981213,0000,735
19981214,0000,743
19981215,0000,665
19981216,0000,789
19981217,0000,625
19981218,0000,803
19981219,0000,684
19981220,0000,713
19981221,0000,689
19981222,0000,768
19981223,0000,582
19981224,0000,742
19981225,0000,691
19981226,0000,m
19981227,0000,790
19981228,0000,670
19981229,0000,700
19981230,0000,621
19981231,0000,673
19990101,0000,659
19990102,0000,739
19990103,0000,640
19990104,0000,725
19990105,0000,691
19990106,0000,729
19990107,0000,620
19990108,0000,630
19990109,0000,610
19990110,0000,515
19990111,0000,505
19990112,0000,505
19990113,0000,850
19990114,0000,515
19990115,0000,622
19990116,0000,711
19990117,0000,862
19990118,0000,1001
19990119,0000,2130
19990120,0000,3535
19990121,0000,2122
19990122,0000,1847
19990123,0000,1871
19990124,0000,1811
19990125,0000,1087
19990126,0000,962
19990127,0000,1076
19990128,0000,1003
19990129,0000,1115
19990130,0000,1058
19990131,0000,1107
19990201,0000,978
19990202,0000,950
19990203,0000,990
19990204,0000,977
19990205,0000,929
19990206,0000,990
19990207,0000,3669
19990208,0000,4146
19990209,0000,7778
19990210,0000,3655
19990211,0000,2419
19990212,0000,2287
19990213,0000,1952
19990214,0000,1720
19990215,0000,1618
19990216,0000,1612
19990217,0000,2981
19990218,0000,2338
19990219,0000,2258
19990220,0000,2222
19990221,0000,2423
19990222,0000,1721
19990223,0000,1966
19990224,0000,1861
19990225,0000,2093
19990226,0000,1988
19990227,0000,1833
19990228,0000,1746
19990301,0000,1691
19990302,0000,1743
19990303,0000,2070
19990304,0000,1927
19990305,0000,1827
19990306,0000,1639
19990307,0000,1536
19990308,0000,1492
19990309,0000,1418
19990310,0000,1497
19990311,0000,1364
19990312,0000,1314
19990313,0000,1310
19990314,0000,1318
19990315,0000,1192
19990316,0000,1187
19990317,0000,1224
19990318,0000,1227
19990319,0000,1252
19990320,0000,1394
19990321,0000,1354
19990322,0000,1246
19990323,0000,1215
19990324,0000,1237
19990325,0000,1229
19990326,0000,1187
19990327,0000,1217
19990328,0000,1249
19990329,0000,1224
19990330,0000,1160
19990331,0000,1162
19990401,0000,1094
19990402,0000,1068
19990403,0000,1113
19990404,0000,1081
19990405,0000,1084
19990406,0000,1096
19990407,0000,1047
19990408,0000,1156
19990409,0000,958
19990410,0000,955
19990411,0000,966
19990412,0000,1034
19990413,0000,1143
19990414,0000,1314
19990415,0000,1551
19990416,0000,1614
19990417,0000,1551
19990418,0000,1785
19990419,0000,m
19990420,0000,1856
19990421,0000,1776
19990422,0000,1667
19990423,0000,1623
19990424,0000,1561
19990425,0000,1400
19990426,0000,m
19990427,0000,1556
19990428,0000,1699
19990429,0000,1443
19990430,0000,1397
19990501,0000,1448
19990502,0000,1581
19990503,0000,1876
19990504,0000,1583
19990505,0000,1531
19990506,0000,1456
19990507,0000,1415
19990508,0000,1416
19990509,0000,1512
19990510,0000,1458
19990511,0000,1265
19990512,0000,1483
19990513,0000,1531
19990514,0000,1411
19990515,0000,1557
19990516,0000,1365
19990517,0000,1418
19990518,0000,1626
19990519,0000,1586
19990520,0000,1761
19990521,0000,2077
19990522,0000,2408
19990523,0000,2770
19990524,0000,2972
19990525,0000,2708
19990526,0000,2858
19990527,0000,2723
19990528,0000,2386
19990529,0000,2635
19990530,0000,2122
19990531,0000,2528
19990601,0000,3097
19990602,0000,3350
19990603,0000,3032
19990604,0000,2333
19990605,0000,1909
19990606,0000,1913
19990607,0000,2508
19990608,0000,2823
19990609,0000,2533
19990610,0000,2441
19990611,0000,2425
19990612,0000,2988
19990613,0000,3412
19990614,0000,3622
19990615,0000,3654
19990616,0000,3538
19990617,0000,3151
19990618,0000,2864
19990619,0000,2886
19990620,0000,2339
19990621,0000,1400
19990622,0000,1967
19990623,0000,3002
19990624,0000,2521
19990625,0000,1630
19990626,0000,1368
19990627,0000,1507
19990628,0000,1173
19990629,0000,1109
19990630,0000,1113
19990701,0000,1117
19990702,0000,1205
19990703,0000,1014
19990704,0000,1097
19990705,0000,1114
19990706,0000,1000
19990707,0000,968
19990708,0000,1014
19990709,0000,751
19990710,0000,978
19990711,0000,876
19990712,0000,935
19990713,0000,867
19990714,0000,838
19990715,0000,945
19990716,0000,785
19990717,0000,880
19990718,0000,880
19990719,0000,870
19990720,0000,834
19990721,0000,869
19990722,0000,870
19990723,0000,814
19990724,0000,849
19990725,0000,869
19990726,0000,868
19990727,0000,833
19990728,0000,897
19990729,0000,863
19990730,0000,880
19990731,0000,870
19990801,0000,845
19990802,0000,859
19990803,0000,811
19990804,0000,820
19990805,0000,834
19990806,0000,834
19990807,0000,845
19990808,0000,830
19990809,0000,845
19990810,0000,653
19990811,0000,482
19990812,0000,491
19990813,0000,724
19990814,0000,589
19990815,0000,629
19990816,0000,534
19990817,0000,590
19990818,0000,444
19990819,0000,549
19990820,0000,574
19990821,0000,351
19990822,0000,556
19990823,0000,491
19990824,0000,466
19990825,0000,526
19990826,0000,536
19990827,0000,511
19990828,0000,606
19990829,0000,501
19990830,0000,517
19990831,0000,438
19990901,0000,607
19990902,0000,581
19990903,0000,626
19990904,0000,596
19990905,0000,607
19990906,0000,595
19990907,0000,639
19990908,0000,604
19990909,0000,368
19990910,0000,719
19990911,0000,689
19990912,0000,609
19990913,0000,579
19990914,0000,599
19990915,0000,579
19990916,0000,544
19990917,0000,525
19990918,0000,546
19990919,0000,520
19990920,0000,615
19990921,0000,501
19990922,0000,565
19990923,0000,535
19990924,0000,549
19990925,0000,570
19990926,0000,560
19990927,0000,543
19990928,0000,577
19990929,0000,546
19990930,0000,591
19991001,0000,636
19991002,0000,540
19991003,0000,621
19991004,0000,555
19991005,0000,622
19991006,0000,567
19991007,0000,525
19991008,0000,558
19991009,0000,599
19991010,0000,628
19991011,0000,341
19991012,0000,645
19991013,0000,679
19991014,0000,573
19991015,0000,587
19991016,0000,553
19991017,0000,570
19991018,0000,543
19991019,0000,477
19991020,0000,578
19991021,0000,549
19991022,0000,603
19991023,0000,528
19991024,0000,669
19991025,0000,132
19991026,0000,17
19991027,0000,21
19991028,0000,265
19991029,0000,700
19991030,0000,623
19991031,0000,569
19991101,0000,625
19991102,0000,614
19991103,0000,567
19991104,0000,662
19991105,0000,640
19991106,0000,591
19991107,0000,680
19991108,0000,628
19991109,0000,658
19991110,0000,678
19991111,0000,688
19991112,0000,548
19991113,0000,519
19991114,0000,679
19991115,0000,620
19991116,0000,614
19991117,0000,559
19991118,0000,714
19991119,0000,714
19991120,0000,719
19991121,0000,649
19991122,0000,674
19991123,0000,575
19991124,0000,575
19991125,0000,685
19991126,0000,705
19991127,0000,665
19991128,0000,730
19991129,0000,689
19991130,0000,669
19991201,0000,671
19991202,0000,611
19991203,0000,693
19991204,0000,697
19991205,0000,706
19991206,0000,661
19991207,0000,736
19991208,0000,686
19991209,0000,676
19991210,0000,646
19991211,0000,452
19991212,0000,457
19991213,0000,612
19991214,0000,538
19991215,0000,529
19991216,0000,611
19991217,0000,684
19991218,0000,496
19991219,0000,567
19991220,0000,459
19991221,0000,458
19991222,0000,474
19991223,0000,439
19991224,0000,460
19991225,0000,496
19991226,0000,368
19991227,0000,392
19991228,0000,507
19991229,0000,438
19991230,0000,330
19991231,0000,234
20000101,0000,559
20000102,0000,314
20000103,0000,254
20000104,0000,264
20000105,0000,339
20000106,0000,323
20000107,0000,433
20000108,0000,284
20000109,0000,283
20000110,0000,274
20000111,0000,323
20000112,0000,404
20000113,0000,264
20000114,0000,253
20000115,0000,294
20000116,0000,398
20000117,0000,484
20000118,0000,854
20000119,0000,1048
20000120,0000,850
20000121,0000,750
20000122,0000,731
20000123,0000,831
20000124,0000,3222
20000125,0000,5413
20000126,0000,2179
20000127,0000,1305
20000128,0000,843
20000129,0000,769
20000130,0000,786
20000131,0000,873
20000201,0000,865
20000202,0000,632
20000203,0000,769
20000204,0000,702
20000205,0000,708
20000206,0000,523
20000207,0000,695
20000208,0000,527
20000209,0000,395
20000210,0000,395
20000211,0000,1020
20000212,0000,1618
20000213,0000,2227
20000214,0000,5734
20000215,0000,3111
20000216,0000,2195
20000217,0000,1677
20000218,0000,1447
20000219,0000,1306
20000220,0000,1313
20000221,0000,1329
20000222,0000,1315
20000223,0000,2305
20000224,0000,1647
20000225,0000,1256
20000226,0000,1124
20000227,0000,2994
20000228,0000,2516
20000229,0000,1855
20000301,0000,1295
20000302,0000,2038
20000303,0000,1816
20000304,0000,1661
20000305,0000,1936
20000306,0000,1784
20000307,0000,1652
20000308,0000,1595
20000309,0000,1450
20000310,0000,1330
20000311,0000,1431
20000312,0000,1363
20000313,0000,1305
20000314,0000,1325
20000315,0000,1478
20000316,0000,1463
20000317,0000,1459
20000318,0000,1494
20000319,0000,1449
20000320,0000,1387
20000321,0000,1304
20000322,0000,1280
20000323,0000,1337
20000324,0000,1395
20000325,0000,1274
20000326,0000,1346
20000327,0000,1324
20000328,0000,1327
20000329,0000,1447
20000330,0000,1227
20000331,0000,1237
20000401,0000,1182
20000402,0000,1179
20000403,0000,1175
20000404,0000,1060
20000405,0000,996
20000406,0000,1049
20000407,0000,1022
20000408,0000,905
20000409,0000,959
20000410,0000,938
20000411,0000,991
20000412,0000,980
20000413,0000,1292
20000414,0000,1400
20000415,0000,1200
20000416,0000,1061
20000417,0000,1389
20000418,0000,1300
20000419,0000,1195
20000420,0000,1114
20000421,0000,1068
20000422,0000,1061
20000423,0000,1201
20000424,0000,1049
20000425,0000,814
20000426,0000,878
20000427,0000,878
20000428,0000,922
20000429,0000,890
20000430,0000,864
20000501,0000,812
20000502,0000,844
20000503,0000,856
20000504,0000,860
20000505,0000,865
20000506,0000,945
20000507,0000,1075
20000508,0000,2013
20000509,0000,1592
20000510,0000,1391
20000511,0000,1496
20000512,0000,1455
20000513,0000,1310
20000514,0000,1341
20000515,0000,1523
20000516,0000,1602
20000517,0000,1565
20000518,0000,m
20000519,0000,1902
20000520,0000,2197
20000521,0000,2774
20000522,0000,3917
20000523,0000,3808
20000524,0000,2586
20000525,0000,4002
20000526,0000,3806
20000527,0000,2810
20000528,0000,3455
20000529,0000,2950
20000530,0000,2737
20000531,0000,2058
20000601,0000,1717
20000602,0000,1966
20000603,0000,1742
20000604,0000,1997
20000605,0000,2059
20000606,0000,1832
20000607,0000,1785
20000608,0000,1674
20000609,0000,1692
20000610,0000,1238
20000611,0000,1295
20000612,0000,1185
20000613,0000,1283
20000614,0000,1461
20000615,0000,1411
20000616,0000,1243
20000617,0000,1235
20000618,0000,1106
20000619,0000,1084
20000620,0000,1172
20000621,0000,987
20000622,0000,927
20000623,0000,815
20000624,0000,933
20000625,0000,909
20000626,0000,925
20000627,0000,814
20000628,0000,937
20000629,0000,803
20000630,0000,1019
20000701,0000,880
20000702,0000,873
20000703,0000,870
20000704,0000,840
20000705,0000,933
20000706,0000,803
20000707,0000,804
20000708,0000,867
20000709,0000,857
20000710,0000,887
20000711,0000,761
20000712,0000,958
20000713,0000,806
20000714,0000,643
20000715,0000,701
20000716,0000,502
20000717,0000,756
20000718,0000,593
20000719,0000,683
20000720,0000,661
20000721,0000,628
20000722,0000,508
20000723,0000,531
20000724,0000,658
20000725,0000,567
20000726,0000,620
20000727,0000,574
20000728,0000,571
20000729,0000,453
20000730,0000,617
20000731,0000,595
20000801,0000,783
20000802,0000,774
20000803,0000,762
20000804,0000,688
20000805,0000,616
20000806,0000,494
20000807,0000,553
20000808,0000,574
20000809,0000,530
20000810,0000,574
20000811,0000,588
20000812,0000,527
20000813,0000,560
20000814,0000,466
20000815,0000,551
20000816,0000,627
20000817,0000,562
20000818,0000,508
20000819,0000,471
20000820,0000,558
20000821,0000,610
20000822,0000,630
20000823,0000,570
20000824,0000,533
20000825,0000,522
20000826,0000,532
20000827,0000,619
20000828,0000,583
20000829,0000,422
20000830,0000,743
20000831,0000,563
20000901,0000,574
20000902,0000,529
20000903,0000,750
20000904,0000,596
20000905,0000,552
20000906,0000,673
20000907,0000,585
20000908,0000,541
20000909,0000,574
20000910,0000,606
20000911,0000,585
20000912,0000,574
20000913,0000,621
20000914,0000,634
20000915,0000,679
20000916,0000,506
20000917,0000,473
20000918,0000,602
20000919,0000,597
20000920,0000,514
20000921,0000,594
20000922,0000,m
20000923,0000,609
20000924,0000,516
20000925,0000,122
20000926,0000,68
20000927,0000,78
20000928,0000,78
20000929,0000,71
20000930,0000,80
20001001,0000,69
20001002,0000,63
20001003,0000,80
20001004,0000,70
20001005,0000,72
20001006,0000,77
20001007,0000,430
20001008,0000,634
20001009,0000,614
20001010,0000,687
20001011,0000,719
20001012,0000,636
20001013,0000,606
20001014,0000,584
20001015,0000,638
20001016,0000,619
20001017,0000,618
20001018,0000,707
20001019,0000,596
20001020,0000,648
20001021,0000,624
20001022,0000,471
20001023,0000,455
20001024,0000,466
20001025,0000,642
20001026,0000,639
20001027,0000,722
20001028,0000,553
20001029,0000,831
20001030,0000,617
20001031,0000,598
20001101,0000,614
20001102,0000,648
20001103,0000,637
20001104,0000,613
20001105,0000,641
20001106,0000,627
20001107,0000,566
20001108,0000,503
20001109,0000,593
20001110,0000,478
20001111,0000,534
20001112,0000,463
20001113,0000,143
20001114,0000,204
20001115,0000,522
20001116,0000,574
20001117,0000,559
20001118,0000,533
20001119,0000,577
20001120,0000,559
20001121,0000,624
20001122,0000,650
20001123,0000,631
20001124,0000,596
20001125,0000,587
20001126,0000,647
20001127,0000,528
20001128,0000,663
20001129,0000,630
20001130,0000,601
20001201,0000,501
20001202,0000,563
20001203,0000,583
20001204,0000,502
20001205,0000,422
20001206,0000,546
20001207,0000,440
20001208,0000,451
20001209,0000,423
20001210,0000,478
20001211,0000,573
20001212,0000,685
20001213,0000,674
20001214,0000,657
20001215,0000,630
20001216,0000,526
20001217,0000,531
20001218,0000,464
20001219,0000,548
20001220,0000,530
20001221,0000,331
20001222,0000,430
20001223,0000,476
20001224,0000,436
20001225,0000,506
20001226,0000,329
20001227,0000,481
20001228,0000,622
20001229,0000,669
20001230,0000,566
20001231,0000,506
20010101,0000,301
20010102,0000,301
20010103,0000,271
20010104,0000,221
20010105,0000,381
20010106,0000,261
20010107,0000,351
20010108,0000,395
20010109,0000,371
20010110,0000,361
20010111,0000,497
20010112,0000,340
20010113,0000,357
20010114,0000,305
20010115,0000,402
20010116,0000,202
20010117,0000,261
20010118,0000,352
20010119,0000,242
20010120,0000,151
20010121,0000,250
20010122,0000,177
20010123,0000,201
20010124,0000,382
20010125,0000,347
20010126,0000,321
20010127,0000,342
20010128,0000,282
20010129,0000,202
20010130,0000,197
20010131,0000,322
20010201,0000,212
20010202,0000,202
20010203,0000,142
20010204,0000,117
20010205,0000,134
20010206,0000,173
20010207,0000,188
20010208,0000,197
20010209,0000,242
20010210,0000,267
20010211,0000,402
20010212,0000,327
20010213,0000,237
20010214,0000,192
20010215,0000,227
20010216,0000,197
20010217,0000,222
20010218,0000,247
20010219,0000,397
20010220,0000,468
20010221,0000,422
20010222,0000,582
20010223,0000,594
20010224,0000,621
20010225,0000,656
20010226,0000,592
20010227,0000,588
20010228,0000,463
20010301,0000,347
20010302,0000,367
20010303,0000,307
20010304,0000,432
20010305,0000,796
20010306,0000,767
20010307,0000,561
20010308,0000,537
20010309,0000,617
20010310,0000,602
20010311,0000,592
20010312,0000,471
20010313,0000,603
20010314,0000,450
20010315,0000,455
20010316,0000,515
20010317,0000,406
20010318,0000,496
20010319,0000,483
20010320,0000,331
20010321,0000,666
20010322,0000,541
20010323,0000,722
20010324,0000,812
20010325,0000,983
20010326,0000,898
20010327,0000,793
20010328,0000,760
20010329,0000,321
20010330,0000,321
20010331,0000,321
20010401,0000,321
20010402,0000,645
20010403,0000,769
20010404,0000,627
20010405,0000,767
20010406,0000,629
20010407,0000,771
20010408,0000,553
20010409,0000,696
20010410,0000,701
20010411,0000,707
20010412,0000,647
20010413,0000,537
20010414,0000,612
20010415,0000,318
20010416,0000,324
20010417,0000,319
20010418,0000,321
20010419,0000,321
20010420,0000,336
20010421,0000,343
20010422,0000,336
20010423,0000,309
20010424,0000,305
20010425,0000,327
20010426,0000,671
20010427,0000,1417
20010428,0000,1646
20010429,0000,1647
20010430,0000,m
20010501,0000,m
20010502,0000,1649
20010503,0000,1665
20010504,0000,1646
20010505,0000,1630
20010506,0000,1622
20010507,0000,1621
20010508,0000,738
20010509,0000,335
20010510,0000,m
20010511,0000,m
20010512,0000,405
20010513,0000,405
20010514,0000,m
20010515,0000,392
20010516,0000,390
20010517,0000,395
20010518,0000,391
20010519,0000,386
20010520,0000,384
20010521,0000,388
20010522,0000,392
20010523,0000,424
20010524,0000,445
20010525,0000,m
20010526,0000,429
20010527,0000,427
20010528,0000,427
20010529,0000,391
20010530,0000,514
20010531,0000,443
20010601,0000,464
20010602,0000,460
20010603,0000,457
20010604,0000,465
20010605,0000,482
20010606,0000,466
20010607,0000,448
20010608,0000,406
20010609,0000,395
20010610,0000,387
20010611,0000,402
20010612,0000,411
20010613,0000,403
20010614,0000,408
20010615,0000,398
20010616,0000,397
20010617,0000,395
20010618,0000,406
20010619,0000,401
20010620,0000,407
20010621,0000,409
20010622,0000,388
20010623,0000,376
20010624,0000,368
20010625,0000,368
20010626,0000,387
20010627,0000,400
20010628,0000,407
20010629,0000,410
20010630,0000,m
20010701,0000,m
20010702,0000,m
20010703,0000,404
20010704,0000,408
20010705,0000,656
20010706,0000,787
20010707,0000,792
20010708,0000,791
20010709,0000,764
20010710,0000,738
20010711,0000,729
20010712,0000,728
20010713,0000,431
20010714,0000,397
20010715,0000,399
20010716,0000,399
20010717,0000,396
20010718,0000,672
20010719,0000,752
20010720,0000,415
20010721,0000,394
20010722,0000,392
20010723,0000,680
20010724,0000,760
20010725,0000,768
20010726,0000,410
20010727,0000,391
20010728,0000,385
20010729,0000,380
20010730,0000,631
20010731,0000,374
20010801,0000,362
20010802,0000,374
20010803,0000,371
20010804,0000,370
20010805,0000,372
20010806,0000,m
20010807,0000,m
20010808,0000,713
20010809,0000,388
20010810,0000,372
20010811,0000,358
20010812,0000,350
20010813,0000,359
20010814,0000,377
20010815,0000,378
20010816,0000,379
20010817,0000,368
20010818,0000,359
20010819,0000,350
20010820,0000,359
20010821,0000,624
20010822,0000,m
20010823,0000,393
20010824,0000,378
20010825,0000,m
20010826,0000,m
20010827,0000,840
20010828,0000,955
20010829,0000,m
20010830,0000,388
20010831,0000,m
20010901,0000,m
20010902,0000,m
20010903,0000,372
20010904,0000,365
20010905,0000,374
20010906,0000,366
20010907,0000,367
20010908,0000,362
20010909,0000,360
20010910,0000,369
20010911,0000,357
20010912,0000,349
20010913,0000,359
20010914,0000,361
20010915,0000,353
20010916,0000,366
20010917,0000,367
20010918,0000,m
20010919,0000,371
20010920,0000,370
20010921,0000,374
20010922,0000,370
20010923,0000,372
20010924,0000,364
20010925,0000,315
20010926,0000,309
20010927,0000,531
20010928,0000,616
20010929,0000,347
20010930,0000,319
20011001,0000,914
20011002,0000,1112
20011003,0000,1122
20011004,0000,1124
20011005,0000,1106
20011006,0000,872
20011007,0000,571
20011008,0000,1146
20011009,0000,1122
20011010,0000,1129
20011011,0000,1128
20011012,0000,1137
20011013,0000,568
20011014,0000,541
20011015,0000,525
20011016,0000,525
20011017,0000,547
20011018,0000,532
20011019,0000,530
20011020,0000,532
20011021,0000,528
20011022,0000,528
20011023,0000,528
20011024,0000,528
20011025,0000,530
20011026,0000,514
20011027,0000,526
20011028,0000,524
20011029,0000,526
20011030,0000,531
20011031,0000,521
20011101,0000,m
20011102,0000,265
20011103,0000,259
20011104,0000,251
20011105,0000,251
20011106,0000,251
20011107,0000,251
20011108,0000,264
20011109,0000,258
20011110,0000,254
20011111,0000,265
20011112,0000,275
20011113,0000,280
20011114,0000,320
20011115,0000,320
20011116,0000,298
20011117,0000,m
20011118,0000,m
20011119,0000,m
20011120,0000,m
20011121,0000,m
20011122,0000,m
20011123,0000,m
20011124,0000,m
20011125,0000,m
20011126,0000,m
20011127,0000,280
20011128,0000,279
20011129,0000,m
20011130,0000,279
20011201,0000,553
20011202,0000,1099
20011203,0000,1152
20011204,0000,978
20011205,0000,944
20011206,0000,916
20011207,0000,901
20011208,0000,901
20011209,0000,542
20011210,0000,617
20011211,0000,586
20011212,0000,585
20011213,0000,575
20011214,0000,580
20011215,0000,574
20011216,0000,257
20011217,0000,220
20011218,0000,220
20011219,0000,221
20011220,0000,231
20011221,0000,234
20011222,0000,240
20011223,0000,237
20011224,0000,233
20011225,0000,233
20011226,0000,509
20011227,0000,620
20011228,0000,814
20011229,0000,836
20011230,0000,450
20011231,0000,993
20020101,0000,1452
20020102,0000,1460
20020103,0000,1473
20020104,0000,1473
20020105,0000,1461
20020106,0000,524
20020107,0000,1090
20020108,0000,1089
20020109,0000,1131
20020110,0000,1139
20020111,0000,1140
20020112,0000,1123
20020113,0000,458
20020114,0000,1091
20020115,0000,1103
20020116,0000,m
20020117,0000,1108
20020118,0000,1119
20020119,0000,1121
20020120,0000,224
20020121,0000,186
20020122,0000,1040
20020123,0000,1165
20020124,0000,1180
20020125,0000,1167
20020126,0000,1110
20020127,0000,282
20020128,0000,193
20020129,0000,744
20020130,0000,m
20020131,0000,848
20020201,0000,854
20020202,0000,259
20020203,0000,218
20020204,0000,222
20020205,0000,216
20020206,0000,222
20020207,0000,220
20020208,0000,234
20020209,0000,222
20020210,0000,233
20020211,0000,215
20020212,0000,218
20020213,0000,226
20020214,0000,227
20020215,0000,215
20020216,0000,210
20020217,0000,238
20020218,0000,240
20020219,0000,245
20020220,0000,274
20020221,0000,291
20020222,0000,331
20020223,0000,327
20020224,0000,331
20020225,0000,318
20020226,0000,867
20020227,0000,1243
20020228,0000,1199
20020301,0000,1141
20020302,0000,1151
20020303,0000,486
20020304,0000,1139
20020305,0000,1145
20020306,0000,1103
20020307,0000,1194
20020308,0000,1192
20020309,0000,1169
20020310,0000,1487
20020311,0000,392
20020312,0000,1068
20020313,0000,1476
20020314,0000,1523
20020315,0000,1580
20020316,0000,1577
20020317,0000,668
20020318,0000,1456
20020319,0000,1330
20020320,0000,1251
20020321,0000,1261
20020322,0000,1276
20020323,0000,1275
20020324,0000,395
20020325,0000,348
20020326,0000,1185
20020327,0000,1264
20020328,0000,1273
20020329,0000,1266
20020330,0000,1265
20020331,0000,590
20020401,0000,1280
20020402,0000,1289
20020403,0000,1293
20020404,0000,1310
20020405,0000,1317
20020406,0000,1313
20020407,0000,603
20020408,0000,1295
20020409,0000,m
20020410,0000,1329
20020411,0000,1374
20020412,0000,1369
20020413,0000,1375
20020414,0000,676
20020415,0000,1358
20020416,0000,1398
20020417,0000,1388
20020418,0000,1386
20020419,0000,1386
20020420,0000,1390
20020421,0000,420
20020422,0000,411
20020423,0000,m
20020424,0000,1358
20020425,0000,1376
20020426,0000,1387
20020427,0000,1370
20020428,0000,425
20020429,0000,351
20020430,0000,387
20020501,0000,593
20020502,0000,676
20020503,0000,693
20020504,0000,m
20020505,0000,m
20020506,0000,669
20020507,0000,686
20020508,0000,693
20020509,0000,675
20020510,0000,677
20020511,0000,666
20020512,0000,337
20020513,0000,312
20020514,0000,312
20020515,0000,320
20020516,0000,317
20020517,0000,316
20020518,0000,320
20020519,0000,322
20020520,0000,332
20020521,0000,334
20020522,0000,342
20020523,0000,m
20020524,0000,345
20020525,0000,367
20020526,0000,354
20020527,0000,385
20020528,0000,348
20020529,0000,1070
20020530,0000,1583
20020531,0000,1602
20020601,0000,1632
20020602,0000,1634
20020603,0000,1218
20020604,0000,1306
20020605,0000,1498
20020606,0000,1569
20020607,0000,1562
20020608,0000,1569
20020609,0000,m
20020610,0000,m
20020611,0000,m
20020612,0000,m
20020613,0000,m
20020614,0000,m
20020615,0000,m
20020616,0000,m
20020617,0000,m
20020618,0000,m
20020619,0000,698
20020620,0000,698
20020621,0000,695
20020622,0000,689
20020623,0000,579
20020624,0000,673
20020625,0000,675
20020626,0000,681
20020627,0000,681
20020628,0000,683
20020629,0000,690
20020630,0000,395
20020701,0000,330
20020702,0000,385
20020703,0000,384
20020704,0000,396
20020705,0000,389
20020706,0000,386
20020707,0000,392
20020708,0000,412
20020709,0000,647
20020710,0000,953
20020711,0000,951
20020712,0000,m
20020713,0000,m
20020714,0000,m
20020715,0000,401
20020716,0000,398
20020717,0000,379
20020718,0000,m
20020719,0000,373
20020720,0000,383
20020721,0000,m
20020722,0000,396
20020723,0000,394
20020724,0000,396
20020725,0000,391
20020726,0000,396
20020727,0000,397
20020728,0000,366
20020729,0000,366
20020730,0000,m
20020731,0000,373
20020801,0000,371
20020802,0000,363
20020803,0000,366
20020804,0000,m
20020805,0000,370
20020806,0000,380
20020807,0000,370
20020808,0000,366
20020809,0000,370
20020810,0000,366
20020811,0000,364
20020812,0000,350
20020813,0000,345
20020814,0000,345
20020815,0000,345
20020816,0000,360
20020817,0000,362
20020818,0000,364
20020819,0000,374
20020820,0000,371
20020821,0000,370
20020822,0000,365
20020823,0000,372
20020824,0000,367
20020825,0000,360
20020826,0000,835
20020827,0000,915
20020828,0000,924
20020829,0000,910
20020830,0000,377
20020831,0000,386
20020901,0000,378
20020902,0000,371
20020903,0000,363
20020904,0000,364
20020905,0000,346
20020906,0000,346
20020907,0000,346
20020908,0000,359
20020909,0000,366
20020910,0000,363
20020911,0000,372
20020912,0000,365
20020913,0000,361
20020914,0000,366
20020915,0000,369
20020916,0000,366
20020917,0000,365
20020918,0000,364
20020919,0000,361
20020920,0000,366
20020921,0000,369
20020922,0000,358
20020923,0000,835
20020924,0000,926
20020925,0000,920
20020926,0000,922
20020927,0000,925
20020928,0000,925
20020929,0000,598
20020930,0000,671
20021001,0000,681
20021002,0000,598
20021003,0000,460
20021004,0000,596
20021005,0000,582
20021006,0000,356
20021007,0000,796
20021008,0000,960
20021009,0000,950
20021010,0000,941
20021011,0000,954
20021012,0000,941
20021013,0000,620
20021014,0000,931
20021015,0000,937
20021016,0000,947
20021017,0000,948
20021018,0000,938
20021019,0000,948
20021020,0000,620
20021021,0000,686
20021022,0000,1110
20021023,0000,1056
20021024,0000,m
20021025,0000,m
20021026,0000,m
20021027,0000,m
20021028,0000,m
20021029,0000,m
20021030,0000,m
20021031,0000,m
20021101,0000,m
20021102,0000,m
20021103,0000,m
20021104,0000,m
20021105,0000,m
20021106,0000,m
20021107,0000,m
20021108,0000,m
20021109,0000,m
20021110,0000,m
20021111,0000,m
20021112,0000,m
20021113,0000,m
20021114,0000,0
20021115,0000,m
20021116,0000,m
20021117,0000,m
20021118,0000,5
20021119,0000,5
20021120,0000,m
20021121,0000,m
20021122,0000,m
20021123,0000,m
20021124,0000,m
20021125,0000,m
20021126,0000,m
20021127,0000,m
20021128,0000,m
20021129,0000,m
20021130,0000,m
20021201,0000,m
20021202,0000,m
20021203,0000,m
20021204,0000,m
20021205,0000,m
20021206,0000,651
20021207,0000,700
20021208,0000,675
20021209,0000,169
20021210,0000,530
20021211,0000,1044
20021212,0000,769
20021213,0000,599
20021214,0000,712
20021215,0000,668
20021216,0000,463
20021217,0000,763
20021218,0000,1256
20021219,0000,1228
20021220,0000,525
20021221,0000,968
20021222,0000,784
20021223,0000,520
20021224,0000,899
20021225,0000,762
20021226,0000,396
20021227,0000,777
20021228,0000,715
20021229,0000,698
20021230,0000,330
20021231,0000,1000
20030101,0000,699
20030102,0000,546
20030103,0000,912
20030104,0000,728
