Date,PST,Inflow
19980907,0000,3582
19980908,0000,3582
19980909,0000,2705
19980910,0000,2382
19980911,0000,2073
19980912,0000,2400
19980913,0000,1186
19980914,0000,881
19980915,0000,1197
19980916,0000,1361
19980917,0000,m
19980918,0000,498
19980919,0000,1634
19980920,0000,1023
19980921,0000,83
19980922,0000,519
19980923,0000,555
19980924,0000,531
19980925,0000,740
19980926,0000,916
19980927,0000,828
19980928,0000,1120
19980929,0000,1300
19980930,0000,m
19981001,0000,1107
19981002,0000,1164
19981003,0000,1336
19981004,0000,1157
19981005,0000,1121
19981006,0000,1102
19981007,0000,907
19981008,0000,969
19981009,0000,1403
19981010,0000,1409
19981011,0000,m
19981012,0000,m
19981013,0000,1173
19981014,0000,1266
19981015,0000,1379
19981016,0000,1237
19981017,0000,1379
19981018,0000,1102
19981019,0000,940
19981020,0000,1263
19981021,0000,1191
19981022,0000,1059
19981023,0000,1247
19981024,0000,1318
19981025,0000,1186
19981026,0000,1077
19981027,0000,1337
19981028,0000,1357
19981029,0000,1480
19981030,0000,1410
19981031,0000,1437
19981101,0000,1319
19981102,0000,797
19981103,0000,1644
19981104,0000,1582
19981105,0000,1374
19981106,0000,1128
19981107,0000,1014
19981108,0000,961
19981109,0000,1147
19981110,0000,1417
19981111,0000,1566
19981112,0000,2641
19981113,0000,1929
19981114,0000,1867
19981115,0000,866
19981116,0000,965
19981117,0000,1894
19981118,0000,1743
19981119,0000,1968
19981120,0000,1792
19981121,0000,m
19981122,0000,1715
19981123,0000,1715
19981124,0000,1994
19981125,0000,2523
19981126,0000,1840
19981127,0000,1864
19981128,0000,2055
19981129,0000,1953
19981130,0000,1698
19981201,0000,3852
19981202,0000,3172
19981203,0000,1759
19981204,0000,4037
19981205,0000,2627
19981206,0000,1850
19981207,0000,929
19981208,0000,1369
19981209,0000,1603
19981210,0000,2457
19981211,0000,2603
19981212,0000,2672
19981213,0000,2467
19981214,0000,1811
19981215,0000,m
19981216,0000,2365
19981217,0000,2109
19981218,0000,2920
19981219,0000,2799
19981220,0000,m
19981221,0000,m
19981222,0000,m
19981223,0000,2946
19981224,0000,2901
19981225,0000,2464
19981226,0000,2055
19981227,0000,2154
19981228,0000,2146
19981229,0000,2207
19981230,0000,2148
19981231,0000,3014
19990101,0000,m
19990102,0000,m
19990103,0000,m
19990104,0000,2521
19990105,0000,2912
19990106,0000,3199
19990107,0000,1701
19990108,0000,1972
19990109,0000,m
19990110,0000,m
19990111,0000,2704
19990112,0000,2706
19990113,0000,2547
19990114,0000,2829
19990115,0000,1909
19990116,0000,m
19990117,0000,2506
19990118,0000,1922
19990119,0000,1787
19990120,0000,5802
19990121,0000,9257
19990122,0000,8186
19990123,0000,4344
19990124,0000,6593
19990125,0000,8923
19990126,0000,3610
19990127,0000,3269
19990128,0000,2949
19990129,0000,3242
19990130,0000,3247
19990131,0000,3223
19990201,0000,2673
19990202,0000,2392
19990203,0000,3326
19990204,0000,3134
19990205,0000,2841
19990206,0000,3611
19990207,0000,8099
19990208,0000,7711
19990209,0000,19108
19990210,0000,8778
19990211,0000,5758
19990212,0000,4818
19990213,0000,4520
19990214,0000,4313
19990215,0000,4260
19990216,0000,5077
19990217,0000,8414
19990218,0000,5948
19990219,0000,5623
19990220,0000,5088
19990221,0000,6066
19990222,0000,4860
19990223,0000,4656
19990224,0000,4492
19990225,0000,5182
19990226,0000,4662
19990227,0000,4205
19990228,0000,4894
19990301,0000,9391
19990302,0000,10080
19990303,0000,10709
19990304,0000,9822
19990305,0000,8712
19990306,0000,7677
19990307,0000,6670
19990308,0000,5272
19990309,0000,4496
19990310,0000,4241
19990311,0000,4162
19990312,0000,4211
19990313,0000,4184
19990314,0000,4100
19990315,0000,4127
19990316,0000,4088
19990317,0000,4091
19990318,0000,3859
19990319,0000,3820
19990320,0000,3859
19990321,0000,3674
19990322,0000,3657
19990323,0000,3605
19990324,0000,3815
19990325,0000,3814
19990326,0000,3492
19990327,0000,2931
19990328,0000,2813
19990329,0000,3139
19990330,0000,3141
19990331,0000,3339
19990401,0000,3296
19990402,0000,3448
19990403,0000,3462
19990404,0000,2781
19990405,0000,3552
19990406,0000,3560
19990407,0000,3448
19990408,0000,3482
19990409,0000,m
19990410,0000,m
19990411,0000,m
19990412,0000,m
19990413,0000,m
19990414,0000,m
19990415,0000,m
19990416,0000,m
19990417,0000,m
19990418,0000,m
19990419,0000,m
19990420,0000,m
19990421,0000,m
19990422,0000,m
19990423,0000,m
19990424,0000,m
19990425,0000,m
19990426,0000,m
19990427,0000,m
19990428,0000,m
19990429,0000,m
19990430,0000,m
19990501,0000,m
19990502,0000,m
19990503,0000,m
19990504,0000,3476
19990505,0000,2713
19990506,0000,3016
19990507,0000,2970
19990508,0000,3184
19990509,0000,1772
19990510,0000,2928
19990511,0000,3173
19990512,0000,3039
19990513,0000,3142
19990514,0000,2857
19990515,0000,1483
19990516,0000,1723
19990517,0000,2945
19990518,0000,2732
19990519,0000,3097
19990520,0000,2356
19990521,0000,2807
19990522,0000,2110
19990523,0000,2165
19990524,0000,3092
19990525,0000,3369
19990526,0000,2409
19990527,0000,2427
19990528,0000,1950
19990529,0000,2430
19990530,0000,2146
19990531,0000,2662
19990601,0000,2281
19990602,0000,2965
19990603,0000,3425
19990604,0000,2706
19990605,0000,3033
19990606,0000,2937
19990607,0000,2950
19990608,0000,2929
19990609,0000,2820
19990610,0000,2444
19990611,0000,2855
19990612,0000,2089
19990613,0000,2035
19990614,0000,2357
19990615,0000,2777
19990616,0000,3266
19990617,0000,2638
19990618,0000,2536
19990619,0000,1718
19990620,0000,1326
19990621,0000,2716
19990622,0000,2412
19990623,0000,2782
19990624,0000,2834
19990625,0000,2390
19990626,0000,1831
19990627,0000,1743
19990628,0000,2270
19990629,0000,2155
19990630,0000,3019
19990701,0000,2270
19990702,0000,2131
19990703,0000,2038
19990704,0000,1797
19990705,0000,2111
19990706,0000,2143
19990707,0000,2373
19990708,0000,2213
19990709,0000,2322
19990710,0000,2446
19990711,0000,2346
19990712,0000,2543
19990713,0000,2363
19990714,0000,2587
19990715,0000,2221
19990716,0000,2355
19990717,0000,1811
19990718,0000,2320
19990719,0000,2470
19990720,0000,2990
19990721,0000,3016
19990722,0000,2809
19990723,0000,2709
19990724,0000,1913
19990725,0000,1814
19990726,0000,2604
19990727,0000,2773
19990728,0000,m
19990729,0000,2687
19990730,0000,2930
19990731,0000,2957
19990801,0000,2518
19990802,0000,2586
19990803,0000,2822
19990804,0000,2725
19990805,0000,2598
19990806,0000,2884
19990807,0000,2729
19990808,0000,m
19990809,0000,2883
19990810,0000,2952
19990811,0000,2862
19990812,0000,2753
19990813,0000,2837
19990814,0000,2406
19990815,0000,2703
19990816,0000,2731
19990817,0000,2754
19990818,0000,2947
19990819,0000,2982
19990820,0000,2860
19990821,0000,2498
19990822,0000,2602
19990823,0000,2764
19990824,0000,2920
19990825,0000,2963
19990826,0000,2910
19990827,0000,2725
19990828,0000,2977
19990829,0000,2475
19990830,0000,1702
19990831,0000,1799
19990901,0000,2087
19990902,0000,2349
19990903,0000,1335
19990904,0000,1895
19990905,0000,1049
19990906,0000,1661
19990907,0000,m
19990908,0000,1155
19990909,0000,1212
19990910,0000,1137
19990911,0000,750
19990912,0000,1811
19990913,0000,1304
19990914,0000,1300
19990915,0000,1099
19990916,0000,1200
19990917,0000,897
19990918,0000,1335
19990919,0000,1256
19990920,0000,1402
19990921,0000,m
19990922,0000,1423
19990923,0000,1297
19990924,0000,1042
19990925,0000,656
19990926,0000,1010
19990927,0000,1529
19990928,0000,1309
19990929,0000,1404
19990930,0000,m
19991001,0000,1209
19991002,0000,852
19991003,0000,806
19991004,0000,1183
19991005,0000,1238
19991006,0000,1288
19991007,0000,1360
19991008,0000,1342
19991009,0000,857
19991010,0000,918
19991011,0000,1505
19991012,0000,1212
19991013,0000,1131
19991014,0000,1323
19991015,0000,1308
19991016,0000,780
19991017,0000,1295
19991018,0000,1380
19991019,0000,1353
19991020,0000,998
19991021,0000,974
19991022,0000,1070
19991023,0000,1129
19991024,0000,1154
19991025,0000,1263
19991026,0000,1100
19991027,0000,1236
19991028,0000,1269
19991029,0000,961
19991030,0000,864
19991031,0000,1121
19991101,0000,1359
19991102,0000,1399
19991103,0000,922
19991104,0000,544
19991105,0000,921
19991106,0000,1116
19991107,0000,1157
19991108,0000,893
19991109,0000,932
19991110,0000,998
19991111,0000,938
19991112,0000,826
19991113,0000,880
19991114,0000,1426
19991115,0000,1182
19991116,0000,997
19991117,0000,1036
19991118,0000,1309
19991119,0000,1427
19991120,0000,1352
19991121,0000,817
19991122,0000,816
19991123,0000,896
19991124,0000,1193
19991125,0000,1414
19991126,0000,1375
19991127,0000,1160
19991128,0000,1007
19991129,0000,690
19991130,0000,778
19991201,0000,1129
19991202,0000,1053
19991203,0000,1096
19991204,0000,1045
19991205,0000,1053
19991206,0000,961
19991207,0000,1052
19991208,0000,1001
19991209,0000,1223
19991210,0000,1282
19991211,0000,1178
19991212,0000,1101
19991213,0000,1062
19991214,0000,1100
19991215,0000,980
19991216,0000,1112
19991217,0000,1034
19991218,0000,910
19991219,0000,1114
19991220,0000,1015
19991221,0000,1141
19991222,0000,1104
19991223,0000,1040
19991224,0000,1082
19991225,0000,1046
19991226,0000,1009
19991227,0000,1065
19991228,0000,1060
19991229,0000,1005
19991230,0000,840
19991231,0000,1328
20000101,0000,1166
20000102,0000,1153
20000103,0000,1110
20000104,0000,1311
20000105,0000,990
20000106,0000,1015
20000107,0000,982
20000108,0000,1070
20000109,0000,1054
20000110,0000,1142
20000111,0000,909
20000112,0000,760
20000113,0000,686
20000114,0000,905
20000115,0000,1040
20000116,0000,1298
20000117,0000,868
20000118,0000,2263
20000119,0000,1522
20000120,0000,1233
20000121,0000,768
20000122,0000,631
20000123,0000,583
20000124,0000,5740
20000125,0000,4818
20000126,0000,1707
20000127,0000,907
20000128,0000,634
20000129,0000,702
20000130,0000,3036
20000131,0000,2387
20000201,0000,2750
20000202,0000,2649
20000203,0000,2005
20000204,0000,2297
20000205,0000,799
20000206,0000,715
20000207,0000,2201
20000208,0000,1730
20000209,0000,1113
20000210,0000,1905
20000211,0000,2637
20000212,0000,3490
20000213,0000,6288
20000214,0000,15555
20000215,0000,5896
20000216,0000,3776
20000217,0000,3420
20000218,0000,3361
20000219,0000,3435
20000220,0000,2868
20000221,0000,3281
20000222,0000,4853
20000223,0000,7289
20000224,0000,5043
20000225,0000,4610
20000226,0000,5033
20000227,0000,13193
20000228,0000,7529
20000229,0000,6891
20000301,0000,m
20000302,0000,5726
20000303,0000,5633
20000304,0000,5648
20000305,0000,6690
20000306,0000,5032
20000307,0000,4703
20000308,0000,5354
20000309,0000,5574
20000310,0000,5103
20000311,0000,4818
20000312,0000,4652
20000313,0000,4264
20000314,0000,3225
20000315,0000,4517
20000316,0000,4665
20000317,0000,4334
20000318,0000,4344
20000319,0000,4290
20000320,0000,4255
20000321,0000,4193
20000322,0000,4195
20000323,0000,4119
20000324,0000,4145
20000325,0000,4151
20000326,0000,4084
20000327,0000,4102
20000328,0000,4135
20000329,0000,3301
20000330,0000,3485
20000331,0000,3154
20000401,0000,2966
20000402,0000,3029
20000403,0000,3103
20000404,0000,3049
20000405,0000,3072
20000406,0000,3516
20000407,0000,903
20000408,0000,4974
20000409,0000,2696
20000410,0000,819
20000411,0000,3412
20000412,0000,2560
20000413,0000,3125
20000414,0000,1303
20000415,0000,2258
20000416,0000,2307
20000417,0000,3512
20000418,0000,3010
20000419,0000,m
20000420,0000,2746
20000421,0000,3609
20000422,0000,3737
20000423,0000,2588
20000424,0000,3723
20000425,0000,3769
20000426,0000,3744
20000427,0000,2691
20000428,0000,2576
20000429,0000,2605
20000430,0000,2585
20000501,0000,2495
20000502,0000,2790
20000503,0000,1949
20000504,0000,1949
20000505,0000,2013
20000506,0000,2251
20000507,0000,2136
20000508,0000,3468
20000509,0000,3032
20000510,0000,1043
20000511,0000,1308
20000512,0000,2080
20000513,0000,2494
20000514,0000,1910
20000515,0000,2205
20000516,0000,2322
20000517,0000,2037
20000518,0000,2169
20000519,0000,2063
20000520,0000,2029
20000521,0000,2098
20000522,0000,m
20000523,0000,-10329
20000524,0000,-10867
20000525,0000,m
20000526,0000,-12010
20000527,0000,-11668
20000528,0000,-10925
20000529,0000,1552
20000530,0000,2436
20000531,0000,-11246
20000601,0000,1332
20000602,0000,-10921
20000603,0000,-10558
20000604,0000,2167
20000605,0000,-11035
20000606,0000,-11770
20000607,0000,-12042
20000608,0000,-11546
20000609,0000,-11122
20000610,0000,m
20000611,0000,m
20000612,0000,-9938
20000613,0000,m
20000614,0000,m
20000615,0000,-10576
20000616,0000,-10858
20000617,0000,m
20000618,0000,m
20000619,0000,1605
20000620,0000,-10364
20000621,0000,1832
20000622,0000,1623
20000623,0000,2250
20000624,0000,815
20000625,0000,787
20000626,0000,2210
20000627,0000,2435
20000628,0000,m
20000629,0000,1926
20000630,0000,2421
20000701,0000,913
20000702,0000,m
20000703,0000,2185
20000704,0000,2132
20000705,0000,2030
20000706,0000,1757
20000707,0000,1419
20000708,0000,m
20000709,0000,m
20000710,0000,m
20000711,0000,1957
20000712,0000,m
20000713,0000,2166
20000714,0000,1877
20000715,0000,631
20000716,0000,722
20000717,0000,1820
20000718,0000,m
20000719,0000,m
20000720,0000,1750
20000721,0000,m
20000722,0000,515
20000723,0000,m
20000724,0000,1724
20000725,0000,m
20000726,0000,1516
20000727,0000,m
20000728,0000,1693
20000729,0000,1150
20000730,0000,731
20000731,0000,1620
20000801,0000,2044
20000802,0000,m
20000803,0000,2196
20000804,0000,m
20000805,0000,m
20000806,0000,1279
20000807,0000,2213
20000808,0000,2451
20000809,0000,m
20000810,0000,1685
20000811,0000,m
20000812,0000,m
20000813,0000,m
20000814,0000,m
20000815,0000,m
20000816,0000,1912
20000817,0000,1838
20000818,0000,2041
20000819,0000,1665
20000820,0000,m
20000821,0000,2540
20000822,0000,m
20000823,0000,1881
20000824,0000,1975
20000825,0000,m
20000826,0000,m
20000827,0000,m
20000828,0000,m
20000829,0000,1761
20000830,0000,1958
20000831,0000,1515
20000901,0000,1755
20000902,0000,758
20000903,0000,895
20000904,0000,958
20000905,0000,2004
20000906,0000,1752
20000907,0000,1629
20000908,0000,1272
20000909,0000,m
20000910,0000,m
20000911,0000,m
20000912,0000,m
20000913,0000,1110
20000914,0000,1330
20000915,0000,m
20000916,0000,55
20000917,0000,62
20000918,0000,1402
20000919,0000,m
20000920,0000,m
20000921,0000,m
20000922,0000,m
20000923,0000,82
20000924,0000,m
20000925,0000,712
20000926,0000,m
20000927,0000,m
20000928,0000,851
20000929,0000,1562
20000930,0000,1806
20001001,0000,1389
20001002,0000,m
20001003,0000,1413
20001004,0000,591
20001005,0000,999
20001006,0000,945
20001007,0000,m
20001008,0000,657
20001009,0000,m
20001010,0000,m
20001011,0000,1340
20001012,0000,m
20001013,0000,1442
20001014,0000,119
20001015,0000,104
20001016,0000,1092
20001017,0000,1481
20001018,0000,1509
20001019,0000,1460
20001020,0000,1431
20001021,0000,272
20001022,0000,67
20001023,0000,1060
20001024,0000,1456
20001025,0000,1559
20001026,0000,1571
20001027,0000,1621
20001028,0000,237
20001029,0000,424
20001030,0000,1195
20001031,0000,1352
20001101,0000,m
20001102,0000,1440
20001103,0000,1192
20001104,0000,299
20001105,0000,94
20001106,0000,1065
20001107,0000,1375
20001108,0000,1376
20001109,0000,1377
20001110,0000,1502
20001111,0000,148
20001112,0000,117
20001113,0000,1134
20001114,0000,1375
20001115,0000,1536
20001116,0000,1707
20001117,0000,1376
20001118,0000,142
20001119,0000,413
20001120,0000,1248
20001121,0000,922
20001122,0000,1572
20001123,0000,1921
20001124,0000,1837
20001125,0000,860
20001126,0000,777
20001127,0000,1017
20001128,0000,1108
20001129,0000,1111
20001130,0000,1215
20001201,0000,1023
20001202,0000,846
20001203,0000,871
20001204,0000,912
20001205,0000,1076
20001206,0000,1038
20001207,0000,900
20001208,0000,646
20001209,0000,632
20001210,0000,944
20001211,0000,1089
20001212,0000,1143
20001213,0000,1049
20001214,0000,744
20001215,0000,735
20001216,0000,426
20001217,0000,596
20001218,0000,1042
20001219,0000,1228
20001220,0000,1188
20001221,0000,1283
20001222,0000,1247
20001223,0000,453
20001224,0000,534
20001225,0000,829
20001226,0000,559
20001227,0000,1127
20001228,0000,1236
20001229,0000,1339
20001230,0000,694
20001231,0000,578
20010101,0000,559
20010102,0000,1368
20010103,0000,1324
20010104,0000,1041
20010105,0000,798
20010106,0000,216
20010107,0000,86
20010108,0000,497
20010109,0000,1205
20010110,0000,1201
20010111,0000,1340
20010112,0000,1102
20010113,0000,209
20010114,0000,166
20010115,0000,1495
20010116,0000,1566
20010117,0000,1377
20010118,0000,1491
20010119,0000,1520
20010120,0000,121
20010121,0000,220
20010122,0000,885
20010123,0000,929
20010124,0000,1520
20010125,0000,1961
20010126,0000,814
20010127,0000,277
20010128,0000,235
20010129,0000,1099
20010130,0000,1034
20010131,0000,812
20010201,0000,715
20010202,0000,779
20010203,0000,195
20010204,0000,272
20010205,0000,714
20010206,0000,885
20010207,0000,1020
20010208,0000,986
20010209,0000,947
20010210,0000,411
20010211,0000,773
20010212,0000,691
20010213,0000,739
20010214,0000,605
20010215,0000,580
20010216,0000,478
20010217,0000,250
20010218,0000,284
20010219,0000,335
20010220,0000,1206
20010221,0000,1571
20010222,0000,1341
20010223,0000,970
20010224,0000,782
20010225,0000,755
20010226,0000,784
20010227,0000,665
20010228,0000,1401
20010301,0000,m
20010302,0000,590
20010303,0000,566
20010304,0000,721
20010305,0000,m
20010306,0000,1105
20010307,0000,1145
20010308,0000,609
20010309,0000,719
20010310,0000,523
20010311,0000,593
20010312,0000,558
20010313,0000,475
20010314,0000,374
20010315,0000,700
20010316,0000,396
20010317,0000,350
20010318,0000,177
20010319,0000,1686
20010320,0000,697
20010321,0000,770
20010322,0000,726
20010323,0000,769
20010324,0000,323
20010325,0000,898
20010326,0000,1014
20010327,0000,1111
20010328,0000,1104
20010329,0000,1034
20010330,0000,1195
20010331,0000,377
20010401,0000,314
20010402,0000,1130
20010403,0000,1016
20010404,0000,686
20010405,0000,1049
20010406,0000,238
20010407,0000,455
20010408,0000,298
20010409,0000,358
20010410,0000,m
20010411,0000,1023
20010412,0000,926
20010413,0000,1276
20010414,0000,1536
20010415,0000,276
20010416,0000,1145
20010417,0000,1314
20010418,0000,783
20010419,0000,1037
20010420,0000,1724
20010421,0000,1140
20010422,0000,461
20010423,0000,824
20010424,0000,m
20010425,0000,1265
20010426,0000,m
20010427,0000,515
20010428,0000,777
20010429,0000,664
20010430,0000,1248
20010501,0000,1010
20010502,0000,556
20010503,0000,1222
20010504,0000,836
20010505,0000,m
20010506,0000,m
20010507,0000,1061
20010508,0000,1477
20010509,0000,m
20010510,0000,m
20010511,0000,1843
20010512,0000,m
20010513,0000,m
20010514,0000,m
20010515,0000,m
20010516,0000,m
20010517,0000,8333
20010518,0000,m
20010519,0000,m
20010520,0000,181
20010521,0000,m
20010522,0000,m
20010523,0000,m
20010524,0000,m
20010525,0000,898
20010526,0000,m
20010527,0000,90
20010528,0000,96
20010529,0000,1408
20010530,0000,m
20010531,0000,m
20010601,0000,m
20010602,0000,m
20010603,0000,111
20010604,0000,-14274
20010605,0000,-14301
20010606,0000,m
20010607,0000,1245
20010608,0000,1506
20010609,0000,120
20010610,0000,90
20010611,0000,1172
20010612,0000,m
20010613,0000,1395
20010614,0000,m
20010615,0000,1303
20010616,0000,m
20010617,0000,24
20010618,0000,1487
20010619,0000,1327
20010620,0000,1358
20010621,0000,1333
20010622,0000,1331
20010623,0000,104
20010624,0000,92
20010625,0000,m
20010626,0000,m
20010627,0000,m
20010628,0000,m
20010629,0000,1524
20010630,0000,m
20010701,0000,m
20010702,0000,1617
20010703,0000,1560
20010704,0000,188
20010705,0000,m
20010706,0000,1699
20010707,0000,m
20010708,0000,1140
20010709,0000,2620
20010710,0000,2976
20010711,0000,2990
20010712,0000,2835
20010713,0000,1500
20010714,0000,1249
20010715,0000,1257
20010716,0000,2427
20010717,0000,m
20010718,0000,m
20010719,0000,2898
20010720,0000,m
20010721,0000,1284
20010722,0000,1002
20010723,0000,m
20010724,0000,2662
20010725,0000,2718
20010726,0000,2813
20010727,0000,2601
20010728,0000,m
20010729,0000,1185
20010730,0000,2747
20010731,0000,m
20010801,0000,m
20010802,0000,m
20010803,0000,2613
20010804,0000,1324
20010805,0000,716
20010806,0000,m
20010807,0000,2528
20010808,0000,2596
20010809,0000,2424
20010810,0000,2568
20010811,0000,m
20010812,0000,1080
20010813,0000,2277
20010814,0000,m
20010815,0000,m
20010816,0000,m
20010817,0000,2398
20010818,0000,1239
20010819,0000,1244
20010820,0000,2208
20010821,0000,m
20010822,0000,2654
20010823,0000,2721
20010824,0000,2244
20010825,0000,m
20010826,0000,m
20010827,0000,m
20010828,0000,1718
20010829,0000,1568
20010830,0000,1222
20010831,0000,1378
20010901,0000,170
20010902,0000,172
20010903,0000,m
20010904,0000,1310
20010905,0000,867
20010906,0000,m
20010907,0000,1100
20010908,0000,159
20010909,0000,227
20010910,0000,m
20010911,0000,997
20010912,0000,1120
20010913,0000,1127
20010914,0000,649
20010915,0000,m
20010916,0000,79
20010917,0000,m
20010918,0000,843
20010919,0000,m
20010920,0000,652
20010921,0000,785
20010922,0000,85
20010923,0000,96
20010924,0000,1084
20010925,0000,m
20010926,0000,895
20010927,0000,768
20010928,0000,778
20010929,0000,m
20010930,0000,36
20011001,0000,m
20011002,0000,968
20011003,0000,867
20011004,0000,m
20011005,0000,938
20011006,0000,42
20011007,0000,25
20011008,0000,757
20011009,0000,752
20011010,0000,m
20011011,0000,m
20011012,0000,877
20011013,0000,128
20011014,0000,159
20011015,0000,969
20011016,0000,m
20011017,0000,924
20011018,0000,23399
20011019,0000,741
20011020,0000,-114
20011021,0000,-118
20011022,0000,1106
20011023,0000,1268
20011024,0000,1327
20011025,0000,1440
20011026,0000,1317
20011027,0000,29
20011028,0000,43
20011029,0000,1265
20011030,0000,1228
20011031,0000,m
20011101,0000,m
20011102,0000,961
20011103,0000,129
20011104,0000,m
20011105,0000,898
20011106,0000,912
20011107,0000,1035
20011108,0000,1129
20011109,0000,1130
20011110,0000,438
20011111,0000,233
20011112,0000,1141
20011113,0000,m
20011114,0000,691
20011115,0000,661
20011116,0000,145
20011117,0000,166
20011118,0000,148
20011119,0000,1210
20011120,0000,1302
20011121,0000,1256
20011122,0000,922
20011123,0000,571
20011124,0000,649
20011125,0000,799
20011126,0000,890
20011127,0000,752
20011128,0000,896
20011129,0000,283
20011130,0000,490
20011201,0000,m
20011202,0000,1947
20011203,0000,177
20011204,0000,1515
20011205,0000,1054
20011206,0000,1705
20011207,0000,1024
20011208,0000,407
20011209,0000,453
20011210,0000,632
20011211,0000,m
20011212,0000,441
20011213,0000,719
20011214,0000,1040
20011215,0000,447
20011216,0000,382
20011217,0000,m
20011218,0000,m
20011219,0000,364
20011220,0000,966
20011221,0000,m
20011222,0000,742
20011223,0000,891
20011224,0000,612
20011225,0000,652
20011226,0000,801
20011227,0000,453
20011228,0000,291
20011229,0000,618
20011230,0000,924
20011231,0000,2465
20020101,0000,m
20020102,0000,m
20020103,0000,2489
20020104,0000,m
20020105,0000,1605
20020106,0000,m
20020107,0000,1555
20020108,0000,1737
20020109,0000,1633
20020110,0000,1454
20020111,0000,1305
20020112,0000,1342
20020113,0000,1634
20020114,0000,m
20020115,0000,2030
20020116,0000,2394
20020117,0000,2470
20020118,0000,2980
20020119,0000,2306
20020120,0000,2157
20020121,0000,1623
20020122,0000,m
20020123,0000,1412
20020124,0000,1223
20020125,0000,1225
20020126,0000,1253
20020127,0000,1241
20020128,0000,1316
20020129,0000,1626
20020130,0000,m
20020131,0000,1414
20020201,0000,1403
20020202,0000,1376
20020203,0000,1359
20020204,0000,m
20020205,0000,2391
20020206,0000,1829
20020207,0000,1404
20020208,0000,1925
20020209,0000,m
20020210,0000,1521
20020211,0000,1826
20020212,0000,m
20020213,0000,1592
20020214,0000,1592
20020215,0000,1546
20020216,0000,855
20020217,0000,m
20020218,0000,m
20020219,0000,2410
20020220,0000,3976
20020221,0000,1107
20020222,0000,1314
20020223,0000,2092
20020224,0000,2024
20020225,0000,2045
20020226,0000,1835
20020227,0000,1689
20020228,0000,1097
20020301,0000,1125
20020302,0000,1070
20020303,0000,m
20020304,0000,1731
20020305,0000,1901
20020306,0000,2278
20020307,0000,m
20020308,0000,1037
20020309,0000,554
20020310,0000,324
20020311,0000,4092
20020312,0000,m
20020313,0000,m
20020314,0000,1656
20020315,0000,1848
20020316,0000,977
20020317,0000,m
20020318,0000,m
20020319,0000,2250
20020320,0000,2389
20020321,0000,2255
20020322,0000,2371
20020323,0000,2133
20020324,0000,2628
20020325,0000,3208
20020326,0000,m
20020327,0000,1954
20020328,0000,1895
20020329,0000,2155
20020330,0000,1190
20020331,0000,912
20020401,0000,1988
20020402,0000,2080
20020403,0000,2205
20020404,0000,m
20020405,0000,2248
20020406,0000,m
20020407,0000,m
20020408,0000,2113
20020409,0000,1888
20020410,0000,1679
20020411,0000,1981
20020412,0000,2458
20020413,0000,1560
20020414,0000,1556
20020415,0000,2256
20020416,0000,2383
20020417,0000,2402
20020418,0000,2518
20020419,0000,2055
20020420,0000,1237
20020421,0000,1410
20020422,0000,2125
20020423,0000,m
20020424,0000,m
20020425,0000,2453
20020426,0000,2258
20020427,0000,1236
20020428,0000,1399
20020429,0000,m
20020430,0000,2367
20020501,0000,m
20020502,0000,2416
20020503,0000,2539
20020504,0000,1319
20020505,0000,1282
20020506,0000,2348
20020507,0000,2356
20020508,0000,2532
20020509,0000,2470
20020510,0000,2735
20020511,0000,2155
20020512,0000,2527
20020513,0000,m
20020514,0000,2492
20020515,0000,m
20020516,0000,m
20020517,0000,1930
20020518,0000,m
20020519,0000,m
20020520,0000,2166
20020521,0000,2207
20020522,0000,2090
20020523,0000,3988
20020524,0000,m
20020525,0000,1047
20020526,0000,945
20020527,0000,964
20020528,0000,2111
20020529,0000,2329
20020530,0000,2140
20020531,0000,2232
20020601,0000,1261
20020602,0000,1037
20020603,0000,m
20020604,0000,2443
20020605,0000,m
20020606,0000,m
20020607,0000,m
20020608,0000,761
20020609,0000,544
20020610,0000,1799
20020611,0000,2238
20020612,0000,2150
20020613,0000,2207
20020614,0000,2056
20020615,0000,999
20020616,0000,720
20020617,0000,2269
20020618,0000,2154
20020619,0000,2516
20020620,0000,2328
20020621,0000,m
20020622,0000,1292
20020623,0000,1171
20020624,0000,2140
20020625,0000,m
20020626,0000,2170
20020627,0000,m
20020628,0000,m
20020629,0000,m
20020630,0000,1262
20020701,0000,2542
20020702,0000,m
20020703,0000,m
20020704,0000,m
20020705,0000,2253
20020706,0000,1003
20020707,0000,1000
20020708,0000,m
20020709,0000,m
20020710,0000,2287
20020711,0000,2300
20020712,0000,m
20020713,0000,m
20020714,0000,m
20020715,0000,2073
20020716,0000,2141
20020717,0000,2226
20020718,0000,2208
20020719,0000,2417
20020720,0000,869
20020721,0000,926
20020722,0000,2162
20020723,0000,2177
20020724,0000,2374
20020725,0000,2125
20020726,0000,2307
20020727,0000,786
20020728,0000,764
20020729,0000,2411
20020730,0000,2416
20020731,0000,2340
20020801,0000,2406
20020802,0000,m
20020803,0000,1103
20020804,0000,1251
20020805,0000,2350
20020806,0000,m
20020807,0000,2414
20020808,0000,1349
20020809,0000,1416
20020810,0000,m
20020811,0000,m
20020812,0000,1317
20020813,0000,626
20020814,0000,m
20020815,0000,m
20020816,0000,2499
20020817,0000,m
20020818,0000,m
20020819,0000,2289
20020820,0000,m
20020821,0000,1645
20020822,0000,1503
20020823,0000,1484
20020824,0000,1019
20020825,0000,1135
