Date,PST,Inflow
19981110,0000,328
19981111,0000,m
19981112,0000,255
19981113,0000,256
19981114,0000,m
19981115,0000,m
19981116,0000,256
19981117,0000,332
19981118,0000,292
19981119,0000,295
19981120,0000,232
19981121,0000,m
19981122,0000,m
19981123,0000,208
19981124,0000,249
19981125,0000,349
19981126,0000,m
19981127,0000,m
19981128,0000,m
19981129,0000,m
19981130,0000,384
19981201,0000,995
19981202,0000,1022
19981203,0000,767
19981204,0000,800
19981205,0000,m
19981206,0000,m
19981207,0000,637
19981208,0000,448
19981209,0000,447
19981210,0000,m
19981211,0000,406
19981212,0000,m
19981213,0000,m
19981214,0000,376
19981215,0000,350
19981216,0000,373
19981217,0000,441
19981218,0000,408
19981219,0000,m
19981220,0000,m
19981221,0000,464
19981222,0000,306
19981223,0000,268
19981224,0000,268
19981225,0000,m
19981226,0000,m
19981227,0000,m
19981228,0000,304
19981229,0000,304
19981230,0000,284
19981231,0000,955
19990101,0000,m
19990102,0000,m
19990103,0000,m
19990104,0000,306
19990105,0000,312
19990106,0000,258
19990107,0000,285
19990108,0000,256
19990109,0000,m
19990110,0000,m
19990111,0000,241
19990112,0000,231
19990113,0000,297
19990114,0000,226
19990115,0000,186
19990116,0000,m
19990117,0000,m
19990118,0000,m
19990119,0000,427
19990120,0000,m
19990121,0000,2719
19990122,0000,1674
19990123,0000,m
19990124,0000,m
19990125,0000,1092
19990126,0000,1125
19990127,0000,1014
19990128,0000,946
19990129,0000,757
19990130,0000,776
19990131,0000,967
19990201,0000,806
19990202,0000,725
19990203,0000,706
19990204,0000,640
19990205,0000,661
19990206,0000,823
19990207,0000,5337
19990208,0000,5469
19990209,0000,8560
19990210,0000,3055
19990211,0000,2055
19990212,0000,1575
19990213,0000,1486
19990214,0000,1201
19990215,0000,1180
19990216,0000,1461
19990217,0000,2176
19990218,0000,2344
19990219,0000,1736
19990220,0000,1850
19990221,0000,2153
19990222,0000,1649
19990223,0000,1467
19990224,0000,1351
19990225,0000,1415
19990226,0000,1197
19990227,0000,1140
19990228,0000,1115
19990301,0000,1134
19990302,0000,1132
19990303,0000,1197
19990304,0000,1174
19990305,0000,1038
19990306,0000,991
19990307,0000,865
19990308,0000,1012
19990309,0000,1068
19990310,0000,1002
19990311,0000,895
19990312,0000,887
19990313,0000,845
19990314,0000,992
19990315,0000,816
19990316,0000,815
19990317,0000,902
19990318,0000,1007
19990319,0000,1107
19990320,0000,1106
19990321,0000,1003
19990322,0000,941
19990323,0000,1180
19990324,0000,922
19990325,0000,1023
19990326,0000,1141
19990327,0000,1231
19990328,0000,1403
19990329,0000,1213
19990330,0000,1308
19990331,0000,1261
19990401,0000,1071
19990402,0000,1004
19990403,0000,890
19990404,0000,1057
19990405,0000,1255
19990406,0000,1143
19990407,0000,1502
19990408,0000,2516
19990409,0000,m
19990410,0000,m
19990411,0000,m
19990412,0000,m
19990413,0000,m
19990414,0000,m
19990415,0000,m
19990416,0000,m
19990417,0000,m
19990418,0000,m
19990419,0000,m
19990420,0000,m
19990421,0000,m
19990422,0000,m
19990423,0000,m
19990424,0000,m
19990425,0000,m
19990426,0000,m
19990427,0000,m
19990428,0000,m
19990429,0000,m
19990430,0000,m
19990501,0000,m
19990502,0000,m
19990503,0000,2217
19990504,0000,1870
19990505,0000,2544
19990506,0000,3583
19990507,0000,4007
19990508,0000,4422
19990509,0000,4179
19990510,0000,3848
19990511,0000,4693
19990512,0000,5439
19990513,0000,5325
19990514,0000,4290
19990515,0000,3890
19990516,0000,3586
19990517,0000,4368
19990518,0000,4747
19990519,0000,4723
19990520,0000,4945
19990521,0000,5344
19990522,0000,5794
19990523,0000,6328
19990524,0000,6259
19990525,0000,6762
19990526,0000,6461
19990527,0000,5794
19990528,0000,m
19990529,0000,5456
19990530,0000,4722
19990531,0000,4697
19990601,0000,4392
19990602,0000,4009
19990603,0000,3047
19990604,0000,2602
19990605,0000,2288
19990606,0000,2678
19990607,0000,2673
19990608,0000,2648
19990609,0000,2657
19990610,0000,2736
19990611,0000,2978
19990612,0000,3140
19990613,0000,3331
19990614,0000,3405
19990615,0000,3428
19990616,0000,3465
19990617,0000,2865
19990618,0000,2927
19990619,0000,2252
19990620,0000,3101
19990621,0000,2353
19990622,0000,2080
19990623,0000,2125
19990624,0000,1992
19990625,0000,1944
19990626,0000,1469
19990627,0000,1254
19990628,0000,1330
19990629,0000,1257
19990630,0000,1115
19990701,0000,1104
19990702,0000,1115
19990703,0000,893
19990704,0000,908
19990705,0000,698
19990706,0000,585
19990707,0000,683
19990708,0000,745
19990709,0000,676
19990710,0000,595
19990711,0000,578
19990712,0000,650
19990713,0000,487
19990714,0000,659
19990715,0000,448
19990716,0000,484
19990717,0000,381
19990718,0000,381
19990719,0000,302
19990720,0000,260
19990721,0000,234
19990722,0000,294
19990723,0000,179
19990724,0000,255
19990725,0000,175
19990726,0000,184
19990727,0000,146
19990728,0000,181
19990729,0000,m
19990730,0000,185
19990731,0000,146
19990801,0000,223
19990802,0000,151
19990803,0000,38
19990804,0000,188
19990805,0000,37
19990806,0000,188
19990807,0000,222
19990808,0000,988
19990809,0000,177
19990810,0000,216
19990811,0000,102
19990812,0000,177
19990813,0000,104
19990814,0000,139
19990815,0000,109
19990816,0000,143
19990817,0000,102
19990818,0000,68
19990819,0000,154
19990820,0000,89
19990821,0000,127
19990822,0000,70
19990823,0000,0
19990824,0000,232
19990825,0000,0
19990826,0000,21
19990827,0000,44
19990828,0000,158
19990829,0000,51
19990830,0000,96
19990831,0000,117
19990901,0000,65
19990902,0000,135
19990903,0000,55
19990904,0000,77
19990905,0000,84
19990906,0000,64
19990907,0000,0
19990908,0000,87
19990909,0000,0
19990910,0000,128
19990911,0000,97
19990912,0000,221
19990913,0000,0
19990914,0000,94
19990915,0000,66
19990916,0000,176
19990917,0000,15
19990918,0000,33
19990919,0000,102
19990920,0000,61
19990921,0000,m
19990922,0000,75
19990923,0000,76
19990924,0000,74
19990925,0000,62
19990926,0000,30
19990927,0000,64
19990928,0000,87
19990929,0000,80
19990930,0000,13
19991001,0000,11
19991002,0000,56
19991003,0000,0
19991004,0000,81
19991005,0000,0
19991006,0000,0
19991007,0000,68
19991008,0000,59
19991009,0000,19
19991010,0000,98
19991011,0000,7
19991012,0000,9
19991013,0000,68
19991014,0000,72
19991015,0000,0
19991016,0000,36
19991017,0000,43
19991018,0000,0
19991019,0000,0
19991020,0000,31
19991021,0000,21
19991022,0000,36
19991023,0000,85
19991024,0000,55
19991025,0000,0
19991026,0000,0
19991027,0000,54
19991028,0000,31
19991029,0000,42
19991030,0000,73
19991031,0000,0
19991101,0000,186
19991102,0000,37
19991103,0000,66
19991104,0000,60
19991105,0000,0
19991106,0000,13
19991107,0000,359
19991108,0000,181
19991109,0000,106
19991110,0000,110
19991111,0000,100
19991112,0000,39
19991113,0000,0
19991114,0000,62
19991115,0000,78
19991116,0000,187
19991117,0000,111
19991118,0000,145
19991119,0000,165
19991120,0000,209
19991121,0000,131
19991122,0000,102
19991123,0000,77
19991124,0000,68
19991125,0000,163
19991126,0000,305
19991127,0000,0
19991128,0000,66
19991129,0000,38
19991130,0000,90
19991201,0000,21
19991202,0000,20
19991203,0000,45
19991204,0000,30
19991205,0000,79
19991206,0000,12
19991207,0000,76
19991208,0000,50
19991209,0000,61
19991210,0000,61
19991211,0000,11
19991212,0000,202
19991213,0000,30
19991214,0000,23
19991215,0000,31
19991216,0000,90
19991217,0000,42
19991218,0000,107
19991219,0000,59
19991220,0000,86
19991221,0000,33
19991222,0000,60
19991223,0000,41
19991224,0000,81
19991225,0000,60
19991226,0000,m
19991227,0000,22
19991228,0000,75
19991229,0000,107
19991230,0000,25
19991231,0000,62
20000101,0000,107
20000102,0000,35
20000103,0000,37
20000104,0000,50
20000105,0000,61
20000106,0000,51
20000107,0000,56
20000108,0000,83
20000109,0000,44
20000110,0000,96
20000111,0000,88
20000112,0000,120
20000113,0000,119
20000114,0000,117
20000115,0000,106
20000116,0000,212
20000117,0000,416
20000118,0000,1638
20000119,0000,916
20000120,0000,582
20000121,0000,476
20000122,0000,140
20000123,0000,1514
20000124,0000,9376
20000125,0000,5949
20000126,0000,1814
20000127,0000,1051
20000128,0000,855
20000129,0000,605
20000130,0000,715
20000131,0000,720
20000201,0000,608
20000202,0000,590
20000203,0000,468
20000204,0000,511
20000205,0000,401
20000206,0000,379
20000207,0000,454
20000208,0000,418
20000209,0000,472
20000210,0000,1158
20000211,0000,1894
20000212,0000,m
20000213,0000,m
20000214,0000,10583
20000215,0000,3575
20000216,0000,3412
20000217,0000,2667
20000218,0000,m
20000219,0000,m
20000220,0000,2052
20000221,0000,2037
20000222,0000,3408
20000223,0000,6922
20000224,0000,2710
20000225,0000,1872
20000226,0000,2496
20000227,0000,11306
20000228,0000,4942
20000229,0000,3756
20000301,0000,2793
20000302,0000,2154
20000303,0000,1760
20000304,0000,1845
20000305,0000,3086
20000306,0000,1936
20000307,0000,2429
20000308,0000,3768
20000309,0000,2773
20000310,0000,2135
20000311,0000,1836
20000312,0000,1721
20000313,0000,1559
20000314,0000,1501
20000315,0000,1612
20000316,0000,1503
20000317,0000,1576
20000318,0000,1574
20000319,0000,m
20000320,0000,1641
20000321,0000,1411
20000322,0000,1324
20000323,0000,1380
20000324,0000,1405
20000325,0000,1307
20000326,0000,1503
20000327,0000,1649
20000328,0000,1627
20000329,0000,1500
20000330,0000,1541
20000331,0000,1462
20000401,0000,1480
20000402,0000,1567
20000403,0000,1992
20000404,0000,2483
20000405,0000,2661
20000406,0000,2659
20000407,0000,2757
20000408,0000,2896
20000409,0000,2712
20000410,0000,2415
20000411,0000,2580
20000412,0000,2660
20000413,0000,4644
20000414,0000,3417
20000415,0000,2416
20000416,0000,2142
20000417,0000,3646
20000418,0000,2274
20000419,0000,1967
20000420,0000,2018
20000421,0000,m
20000422,0000,2111
20000423,0000,m
20000424,0000,2277
20000425,0000,2689
20000426,0000,3414
20000427,0000,4090
20000428,0000,4071
20000429,0000,3343
20000430,0000,3780
20000501,0000,4334
20000502,0000,4726
20000503,0000,5037
20000504,0000,4933
20000505,0000,4818
20000506,0000,4220
20000507,0000,5503
20000508,0000,8128
20000509,0000,5386
20000510,0000,4239
20000511,0000,3211
20000512,0000,2794
20000513,0000,3022
20000514,0000,2717
20000515,0000,2639
20000516,0000,2374
20000517,0000,2443
20000518,0000,2656
20000519,0000,3706
20000520,0000,4897
20000521,0000,5523
20000522,0000,6152
20000523,0000,5615
20000524,0000,5334
20000525,0000,5225
20000526,0000,5014
20000527,0000,5253
20000528,0000,5421
20000529,0000,4651
20000530,0000,4085
20000531,0000,3603
20000601,0000,3400
20000602,0000,3231
20000603,0000,3262
20000604,0000,3265
20000605,0000,m
20000606,0000,m
20000607,0000,m
20000608,0000,m
20000609,0000,m
20000610,0000,m
20000611,0000,m
20000612,0000,m
20000613,0000,m
20000614,0000,m
20000615,0000,m
20000616,0000,m
20000617,0000,m
20000618,0000,m
20000619,0000,m
20000620,0000,m
20000621,0000,m
20000622,0000,m
20000623,0000,m
20000624,0000,m
20000625,0000,m
20000626,0000,m
20000627,0000,m
20000628,0000,m
20000629,0000,m
20000630,0000,m
20000701,0000,m
20000702,0000,m
20000703,0000,m
20000704,0000,m
20000705,0000,m
20000706,0000,m
20000707,0000,m
20000708,0000,m
20000709,0000,m
20000710,0000,m
20000711,0000,m
20000712,0000,m
20000713,0000,m
20000714,0000,m
20000715,0000,m
20000716,0000,m
20000717,0000,m
20000718,0000,m
20000719,0000,m
20000720,0000,m
20000721,0000,m
20000722,0000,m
20000723,0000,m
20000724,0000,m
20000725,0000,m
20000726,0000,m
20000727,0000,m
20000728,0000,m
20000729,0000,m
20000730,0000,m
20000731,0000,m
20000801,0000,m
20000802,0000,m
20000803,0000,m
20000804,0000,m
20000805,0000,m
20000806,0000,m
20000807,0000,m
20000808,0000,m
20000809,0000,m
20000810,0000,m
20000811,0000,m
20000812,0000,m
20000813,0000,m
20000814,0000,m
20000815,0000,m
20000816,0000,m
20000817,0000,m
20000818,0000,m
20000819,0000,m
20000820,0000,m
20000821,0000,m
20000822,0000,m
20000823,0000,m
20000824,0000,m
20000825,0000,m
20000826,0000,m
20000827,0000,m
20000828,0000,m
20000829,0000,m
20000830,0000,m
20000831,0000,m
20000901,0000,m
20000902,0000,m
20000903,0000,m
20000904,0000,m
20000905,0000,m
20000906,0000,m
20000907,0000,m
20000908,0000,m
20000909,0000,m
20000910,0000,m
20000911,0000,m
20000912,0000,m
20000913,0000,m
20000914,0000,m
20000915,0000,m
20000916,0000,m
20000917,0000,m
20000918,0000,m
20000919,0000,m
20000920,0000,m
20000921,0000,m
20000922,0000,m
20000923,0000,m
20000924,0000,m
20000925,0000,m
20000926,0000,m
20000927,0000,m
20000928,0000,m
20000929,0000,m
20000930,0000,m
20001001,0000,m
20001002,0000,m
20001003,0000,m
20001004,0000,m
20001005,0000,m
20001006,0000,m
20001007,0000,m
20001008,0000,m
20001009,0000,m
20001010,0000,m
20001011,0000,m
20001012,0000,m
20001013,0000,m
20001014,0000,m
20001015,0000,m
20001016,0000,m
20001017,0000,m
20001018,0000,0
20001019,0000,9
20001020,0000,0
20001021,0000,0
20001022,0000,31
20001023,0000,0
20001024,0000,78
20001025,0000,105
20001026,0000,247
20001027,0000,0
20001028,0000,440
20001029,0000,398
20001030,0000,207
20001031,0000,138
20001101,0000,m
20001102,0000,131
20001103,0000,172
20001104,0000,88
20001105,0000,78
20001106,0000,179
20001107,0000,130
20001108,0000,17
20001109,0000,126
20001110,0000,81
20001111,0000,4
20001112,0000,72
20001113,0000,122
20001114,0000,123
20001115,0000,123
20001116,0000,89
20001117,0000,102
20001118,0000,121
20001119,0000,m
20001120,0000,69
20001121,0000,111
20001122,0000,15
20001123,0000,59
20001124,0000,164
20001125,0000,30
20001126,0000,25
20001127,0000,89
20001128,0000,123
20001129,0000,184
20001130,0000,104
20001201,0000,126
20001202,0000,60
20001203,0000,174
20001204,0000,77
20001205,0000,46
20001206,0000,125
20001207,0000,73
20001208,0000,97
20001209,0000,118
20001210,0000,91
20001211,0000,166
20001212,0000,0
20001213,0000,185
20001214,0000,109
20001215,0000,116
20001216,0000,153
20001217,0000,194
20001218,0000,114
20001219,0000,95
20001220,0000,122
20001221,0000,136
20001222,0000,137
20001223,0000,115
20001224,0000,144
20001225,0000,89
20001226,0000,100
20001227,0000,0
20001228,0000,84
20001229,0000,131
20001230,0000,102
20001231,0000,60
20010101,0000,98
20010102,0000,83
20010103,0000,96
20010104,0000,112
20010105,0000,82
20010106,0000,66
20010107,0000,181
20010108,0000,52
20010109,0000,228
20010110,0000,455
20010111,0000,730
20010112,0000,310
20010113,0000,188
20010114,0000,204
20010115,0000,200
20010116,0000,34
20010117,0000,126
20010118,0000,172
20010119,0000,143
20010120,0000,150
20010121,0000,227
20010122,0000,128
20010123,0000,531
20010124,0000,810
20010125,0000,613
20010126,0000,412
20010127,0000,291
20010128,0000,285
20010129,0000,210
20010130,0000,221
20010131,0000,242
20010201,0000,137
20010202,0000,190
20010203,0000,335
20010204,0000,262
20010205,0000,361
20010206,0000,277
20010207,0000,295
20010208,0000,243
20010209,0000,493
20010210,0000,556
20010211,0000,773
20010212,0000,535
20010213,0000,305
20010214,0000,399
20010215,0000,341
20010216,0000,375
20010217,0000,347
20010218,0000,459
20010219,0000,868
20010220,0000,1158
20010221,0000,746
20010222,0000,831
20010223,0000,597
20010224,0000,1187
20010225,0000,1012
20010226,0000,716
20010227,0000,613
20010228,0000,771
20010301,0000,630
20010302,0000,673
20010303,0000,671
20010304,0000,2195
20010305,0000,5440
20010306,0000,1871
20010307,0000,1171
20010308,0000,934
20010309,0000,927
20010310,0000,824
20010311,0000,719
20010312,0000,627
20010313,0000,564
20010314,0000,681
20010315,0000,679
20010316,0000,701
20010317,0000,616
20010318,0000,867
20010319,0000,1114
20010320,0000,1300
20010321,0000,1380
20010322,0000,1517
20010323,0000,1445
20010324,0000,1559
20010325,0000,1737
20010326,0000,1759
20010327,0000,1782
20010328,0000,2059
20010329,0000,2342
20010330,0000,2412
20010331,0000,2596
20010401,0000,2734
20010402,0000,2266
20010403,0000,2733
20010404,0000,1213
20010405,0000,1126
20010406,0000,1096
20010407,0000,1111
20010408,0000,907
20010409,0000,876
20010410,0000,811
20010411,0000,938
20010412,0000,794
20010413,0000,842
20010414,0000,767
20010415,0000,912
20010416,0000,1071
20010417,0000,1366
20010418,0000,1438
20010419,0000,1758
20010420,0000,2091
20010421,0000,1805
20010422,0000,1767
20010423,0000,1870
20010424,0000,2271
20010425,0000,2913
20010426,0000,3511
20010427,0000,3632
20010428,0000,3593
20010429,0000,3357
20010430,0000,4215
20010501,0000,4668
20010502,0000,4325
20010503,0000,3213
20010504,0000,3114
20010505,0000,3443
20010506,0000,3967
20010507,0000,4783
20010508,0000,5201
20010509,0000,5046
20010510,0000,4864
20010511,0000,5031
20010512,0000,4371
20010513,0000,3802
20010514,0000,3422
20010515,0000,3605
20010516,0000,4259
20010517,0000,4145
20010518,0000,3678
20010519,0000,3071
20010520,0000,3161
20010521,0000,3188
20010522,0000,3245
20010523,0000,2940
20010524,0000,2810
20010525,0000,2418
20010526,0000,2252
20010527,0000,1884
20010528,0000,1662
20010529,0000,1697
20010530,0000,1460
20010531,0000,1487
20010601,0000,1414
20010602,0000,1274
20010603,0000,996
20010604,0000,781
20010605,0000,752
20010606,0000,742
20010607,0000,734
20010608,0000,693
20010609,0000,584
20010610,0000,580
20010611,0000,618
20010612,0000,515
20010613,0000,466
20010614,0000,470
20010615,0000,471
20010616,0000,325
20010617,0000,376
20010618,0000,382
20010619,0000,319
20010620,0000,344
20010621,0000,263
20010622,0000,282
20010623,0000,327
20010624,0000,227
20010625,0000,271
20010626,0000,213
20010627,0000,93
20010628,0000,145
20010629,0000,181
20010630,0000,164
20010701,0000,112
20010702,0000,135
20010703,0000,151
20010704,0000,125
20010705,0000,121
20010706,0000,98
20010707,0000,295
20010708,0000,268
20010709,0000,260
20010710,0000,249
20010711,0000,217
20010712,0000,160
20010713,0000,124
20010714,0000,55
20010715,0000,33
20010716,0000,159
20010717,0000,126
20010718,0000,58
20010719,0000,53
20010720,0000,38
20010721,0000,151
20010722,0000,51
20010723,0000,88
20010724,0000,57
20010725,0000,48
20010726,0000,68
20010727,0000,49
20010728,0000,16
20010729,0000,10
20010730,0000,23
20010731,0000,22
20010801,0000,23
20010802,0000,0
20010803,0000,0
20010804,0000,0
20010805,0000,15
20010806,0000,0
20010807,0000,31
20010808,0000,0
20010809,0000,0
20010810,0000,57
20010811,0000,58
20010812,0000,0
20010813,0000,0
20010814,0000,0
20010815,0000,0
20010816,0000,7
20010817,0000,0
20010818,0000,0
20010819,0000,0
20010820,0000,0
20010821,0000,0
20010822,0000,0
20010823,0000,0
20010824,0000,0
20010825,0000,8
20010826,0000,0
20010827,0000,50
20010828,0000,15
20010829,0000,0
20010830,0000,0
20010831,0000,32
20010901,0000,0
20010902,0000,1
20010903,0000,0
20010904,0000,5
20010905,0000,0
20010906,0000,0
20010907,0000,25
20010908,0000,0
20010909,0000,35
20010910,0000,0
20010911,0000,0
20010912,0000,1
20010913,0000,23
20010914,0000,6
20010915,0000,24
20010916,0000,0
20010917,0000,46
20010918,0000,0
20010919,0000,0
20010920,0000,0
20010921,0000,31
20010922,0000,1
20010923,0000,8
20010924,0000,0
20010925,0000,38
20010926,0000,55
20010927,0000,0
20010928,0000,0
20010929,0000,17
20010930,0000,0
20011001,0000,24
20011002,0000,0
20011003,0000,79
20011004,0000,0
20011005,0000,0
20011006,0000,78
20011007,0000,0
20011008,0000,31
20011009,0000,11
20011010,0000,0
20011011,0000,39
20011012,0000,0
20011013,0000,22
20011014,0000,0
20011015,0000,31
20011016,0000,34
20011017,0000,0
20011018,0000,0
20011019,0000,0
20011020,0000,0
20011021,0000,0
20011022,0000,0
20011023,0000,0
20011024,0000,0
20011025,0000,0
20011026,0000,0
20011027,0000,0
20011028,0000,0
20011029,0000,0
20011030,0000,103
20011031,0000,0
20011101,0000,0
20011102,0000,50
20011103,0000,31
20011104,0000,18
20011105,0000,74
20011106,0000,0
20011107,0000,0
20011108,0000,18
20011109,0000,0
20011110,0000,163
20011111,0000,28
20011112,0000,310
20011113,0000,104
20011114,0000,100
20011115,0000,86
20011116,0000,42
20011117,0000,92
20011118,0000,25
20011119,0000,76
20011120,0000,84
20011121,0000,70
20011122,0000,154
20011123,0000,427
20011124,0000,1098
20011125,0000,865
20011126,0000,337
20011127,0000,328
20011128,0000,274
20011129,0000,213
20011130,0000,310
20011201,0000,330
20011202,0000,2127
20011203,0000,1081
20011204,0000,576
20011205,0000,473
20011206,0000,439
20011207,0000,411
20011208,0000,434
20011209,0000,360
20011210,0000,340
20011211,0000,288
20011212,0000,272
20011213,0000,400
20011214,0000,348
20011215,0000,367
20011216,0000,344
20011217,0000,347
20011218,0000,378
20011219,0000,342
20011220,0000,542
20011221,0000,469
20011222,0000,492
20011223,0000,446
20011224,0000,375
20011225,0000,395
20011226,0000,377
20011227,0000,374
20011228,0000,1275
20011229,0000,5191
20011230,0000,2419
20011231,0000,1975
20020101,0000,1422
20020102,0000,2164
20020103,0000,2188
20020104,0000,1233
20020105,0000,988
20020106,0000,1027
20020107,0000,867
20020108,0000,796
20020109,0000,718
20020110,0000,665
20020111,0000,617
20020112,0000,545
20020113,0000,554
20020114,0000,595
20020115,0000,554
20020116,0000,518
20020117,0000,504
20020118,0000,483
20020119,0000,429
20020120,0000,439
20020121,0000,438
20020122,0000,410
20020123,0000,375
20020124,0000,372
20020125,0000,358
20020126,0000,556
20020127,0000,481
20020128,0000,449
20020129,0000,337
20020130,0000,298
20020131,0000,372
20020201,0000,355
20020202,0000,345
20020203,0000,370
20020204,0000,356
20020205,0000,344
20020206,0000,333
20020207,0000,444
20020208,0000,516
20020209,0000,495
20020210,0000,489
20020211,0000,436
20020212,0000,481
20020213,0000,466
20020214,0000,492
20020215,0000,485
20020216,0000,557
20020217,0000,897
20020218,0000,723
20020219,0000,719
20020220,0000,767
20020221,0000,813
20020222,0000,772
20020223,0000,799
20020224,0000,837
20020225,0000,773
20020226,0000,859
20020227,0000,886
20020228,0000,1015
20020301,0000,889
20020302,0000,845
20020303,0000,781
20020304,0000,752
20020305,0000,762
20020306,0000,1076
20020307,0000,1389
20020308,0000,1110
20020309,0000,899
20020310,0000,874
20020311,0000,796
20020312,0000,806
20020313,0000,785
20020314,0000,729
20020315,0000,667
20020316,0000,736
20020317,0000,671
20020318,0000,587
20020319,0000,647
20020320,0000,619
20020321,0000,576
20020322,0000,1124
20020323,0000,1457
20020324,0000,1211
20020325,0000,1015
20020326,0000,893
20020327,0000,845
20020328,0000,989
20020329,0000,1095
20020330,0000,1431
20020331,0000,1740
20020401,0000,2057
20020402,0000,2363
20020403,0000,2672
20020404,0000,2956
20020405,0000,2990
20020406,0000,2553
20020407,0000,2622
20020408,0000,2938
20020409,0000,3117
20020410,0000,2815
20020411,0000,3222
20020412,0000,3515
20020413,0000,3847
20020414,0000,4323
20020415,0000,4156
20020416,0000,2698
20020417,0000,2263
20020418,0000,1853
20020419,0000,1609
20020420,0000,1388
20020421,0000,1363
20020422,0000,1440
20020423,0000,1829
20020424,0000,2278
20020425,0000,2586
20020426,0000,2973
20020427,0000,2271
20020428,0000,1836
20020429,0000,1644
20020430,0000,1602
20020501,0000,1396
20020502,0000,1408
20020503,0000,1440
20020504,0000,2045
20020505,0000,2592
20020506,0000,3034
20020507,0000,3306
20020508,0000,3200
20020509,0000,3097
20020510,0000,2862
20020511,0000,2485
20020512,0000,2704
20020513,0000,2950
20020514,0000,3484
20020515,0000,3713
20020516,0000,3844
20020517,0000,4210
20020518,0000,4294
20020519,0000,4007
20020520,0000,3664
20020521,0000,2755
20020522,0000,2232
20020523,0000,2197
20020524,0000,2293
20020525,0000,2527
20020526,0000,2768
20020527,0000,2997
20020528,0000,3234
20020529,0000,3262
20020530,0000,3702
20020531,0000,3724
20020601,0000,3719
20020602,0000,2917
20020603,0000,2626
20020604,0000,2423
20020605,0000,2658
20020606,0000,2666
20020607,0000,2325
20020608,0000,2148
20020609,0000,1715
20020610,0000,1403
20020611,0000,1322
20020612,0000,1245
20020613,0000,1340
20020614,0000,1312
20020615,0000,1210
20020616,0000,1132
20020617,0000,994
20020618,0000,855
20020619,0000,1045
20020620,0000,926
20020621,0000,926
20020622,0000,800
20020623,0000,692
20020624,0000,603
20020625,0000,581
20020626,0000,614
20020627,0000,553
20020628,0000,504
20020629,0000,488
20020630,0000,530
20020701,0000,428
20020702,0000,371
20020703,0000,378
20020704,0000,362
20020705,0000,441
20020706,0000,292
20020707,0000,235
20020708,0000,290
20020709,0000,207
20020710,0000,214
20020711,0000,230
20020712,0000,213
20020713,0000,199
20020714,0000,260
20020715,0000,239
20020716,0000,124
20020717,0000,136
20020718,0000,145
20020719,0000,158
20020720,0000,114
20020721,0000,56
20020722,0000,66
20020723,0000,64
20020724,0000,64
20020725,0000,64
20020726,0000,54
20020727,0000,0
20020728,0000,55
20020729,0000,93
20020730,0000,71
20020731,0000,54
20020801,0000,100
20020802,0000,43
20020803,0000,1
20020804,0000,56
20020805,0000,40
20020806,0000,24
20020807,0000,0
20020808,0000,21
20020809,0000,22
20020810,0000,3
20020811,0000,25
20020812,0000,45
20020813,0000,25
20020814,0000,0
20020815,0000,14
20020816,0000,1
20020817,0000,10
20020818,0000,0
20020819,0000,0
20020820,0000,0
20020821,0000,0
20020822,0000,25
20020823,0000,23
20020824,0000,0
20020825,0000,0
20020826,0000,0
20020827,0000,107
20020828,0000,0
20020829,0000,15
20020830,0000,0
20020831,0000,7
20020901,0000,0
20020902,0000,0
20020903,0000,0
20020904,0000,10
20020905,0000,0
20020906,0000,22
20020907,0000,0
20020908,0000,0
20020909,0000,0
20020910,0000,0
20020911,0000,13
20020912,0000,0
20020913,0000,0
20020914,0000,0
20020915,0000,0
20020916,0000,15
20020917,0000,0
20020918,0000,3
20020919,0000,0
20020920,0000,13
20020921,0000,0
20020922,0000,0
20020923,0000,0
20020924,0000,0
20020925,0000,21
20020926,0000,21
20020927,0000,22
20020928,0000,22
20020929,0000,22
20020930,0000,22
20021001,0000,0
20021002,0000,0
20021003,0000,0
20021004,0000,0
20021005,0000,22
20021006,0000,0
20021007,0000,0
20021008,0000,44
20021009,0000,0
20021010,0000,0
20021011,0000,0
20021012,0000,0
20021013,0000,36
20021014,0000,10
20021015,0000,33
20021016,0000,0
20021017,0000,0
20021018,0000,4
20021019,0000,0
20021020,0000,26
20021021,0000,0
20021022,0000,0
20021023,0000,0
20021024,0000,0
20021025,0000,0
20021026,0000,21
20021027,0000,0
20021028,0000,17
20021029,0000,0
20021030,0000,0
20021031,0000,0
20021101,0000,0
20021102,0000,9
20021103,0000,1
20021104,0000,0
20021105,0000,0
20021106,0000,40
20021107,0000,163
20021108,0000,4376
20021109,0000,3408
20021110,0000,1038
20021111,0000,630
20021112,0000,476
20021113,0000,443
20021114,0000,382
20021115,0000,299
20021116,0000,278
20021117,0000,259
20021118,0000,236
20021119,0000,238
20021120,0000,201
20021121,0000,202
20021122,0000,295
20021123,0000,287
20021124,0000,233
20021125,0000,230
20021126,0000,171
20021127,0000,169
20021128,0000,171
20021129,0000,165
20021130,0000,136
20021201,0000,134
20021202,0000,151
20021203,0000,115
20021204,0000,120
20021205,0000,137
20021206,0000,85
20021207,0000,119
20021208,0000,86
20021209,0000,101
20021210,0000,91
20021211,0000,132
20021212,0000,135
20021213,0000,192
20021214,0000,367
20021215,0000,627
20021216,0000,2266
20021217,0000,1862
20021218,0000,805
20021219,0000,1110
20021220,0000,1006
20021221,0000,828
20021222,0000,618
20021223,0000,490
20021224,0000,406
20021225,0000,391
20021226,0000,427
